@relation NewRelation
@attribute class {Albania,'Antigua and Barbuda',Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Barbados,Belarus,Belgium,Belize,'Bosnia and Herzegovina',Brazil,Bulgaria,'Cabo Verde',Canada,Chile,Colombia,'Costa Rica',Croatia,Cuba,Cyprus,'Czech Republic',Denmark,Dominica,Ecuador,'El Salvador',Estonia,Fiji,Finland,France,Georgia,Germany,Greece,Grenada,Guatemala,Guyana,Hungary,Iceland,Ireland,Israel,Italy,Jamaica,Japan,Kazakhstan,Kiribati,Kuwait,Kyrgyzstan,Latvia,Lithuania,Luxembourg,Macau,Maldives,Malta,Mauritius,Mexico,Mongolia,Montenegro,Netherlands,'New Zealand',Nicaragua,Norway,Oman,Panama,Paraguay,Philippines,Poland,Portugal,'Puerto Rico',Qatar,'Republic of Korea',Romania,'Russian Federation','Saint Kitts and Nevis','Saint Lucia','Saint Vincent and Grenadines','San Marino',Serbia,Seychelles,Singapore,Slovakia,Slovenia,'South Africa',Spain,'Sri Lanka',Suriname,Sweden,Switzerland,Thailand,'Trinidad and Tobago',Turkey,Turkmenistan,Ukraine,'United Arab Emirates','United Kingdom','United States',Uruguay,Uzbekistan}
@attribute suicidios numeric
@attribute 'taxa de suicidio' numeric
@data
Greece,4,1
Greece,3,0
Greece,1,0
Greece,0,0
Greece,34,1
Greece,83,1
Greece,59,1
Greece,91,1
Greece,29,1
Greece,10,1
Greece,28,1
Greece,16,1
Greece,24,1
Greece,7,0
Greece,0,0
Greece,0,0
Greece,30,1
Greece,81,1
Greece,97,1
Greece,57,1
Greece,31,1
Greece,12,1
Greece,23,1
Greece,25,1
Greece,14,1
Greece,10,1
Greece,2,0
Greece,0,0
Greece,30,1
Greece,84,1
Greece,99,1
Greece,48,1
Greece,23,1
Greece,10,1
Greece,19,1
Greece,11,0
Greece,5,0
Greece,2,0
Greece,2,0
Greece,1,0
Greece,34,1
Greece,87,1
Greece,76,1
Greece,34,1
Greece,26,1
Greece,11,1
Greece,23,1
Greece,11,1
Greece,17,1
Greece,4,0
Greece,0,0
Greece,0,0
Greece,33,1
Greece,118,1
Greece,85,1
Greece,46,1
Greece,24,1
Greece,24,1
Greece,20,1
Greece,11,1
Greece,5,1
Greece,7,1
Greece,2,0
Greece,0,0
Greece,47,1
Greece,75,1
Greece,92,1
Greece,47,1
Greece,22,1
Greece,27,1
Greece,24,1
Greece,12,1
Greece,3,0
Greece,2,0
Greece,2,0
Greece,0,0
Greece,55,1
Greece,90,1
Greece,111,1
Greece,45,1
Greece,18,1
Greece,11,1
Greece,28,1
Greece,14,1
Greece,9,1
Greece,17,1
Greece,2,0
Greece,0,0
Greece,60,1
Greece,83,1
Greece,115,1
Greece,47,1
Greece,21,1
Greece,9,1
Greece,25,1
Greece,12,1
Greece,17,1
Greece,4,0
Greece,1,0
Greece,0,0
Greece,75,1
Greece,25,1
Greece,101,1
Greece,47,1
Greece,19,1
Greece,11,1
Greece,12,1
Greece,20,1
Greece,12,0
Greece,5,0
Greece,1,0
Greece,0,0
Greece,55,1
Greece,115,1
Greece,71,1
Greece,52,1
Greece,15,1
Greece,35,1
Greece,8,1
Greece,14,1
Greece,8,0
Greece,0,0
Greece,0,0
Greece,0,0
Greece,49,1
Greece,130,1
Greece,81,1
Greece,56,1
Greece,17,1
Greece,9,1
Greece,11,1
Greece,16,1
Greece,20,1
Greece,2,0
Greece,0,0
Greece,0,0
Greece,55,1
Greece,128,1
Greece,85,1
Greece,53,1
Greece,15,1
Greece,6,1
Greece,14,0
Greece,11,0
Greece,6,0
Greece,4,0
Greece,0,0
Greece,0,0
Greece,52,1
Greece,110,1
Greece,157,1
Greece,54,1
Greece,20,1
Greece,14,1
Greece,11,1
Greece,14,1
Greece,29,1
Greece,16,1
Greece,0,0
Greece,0,0
Greece,63,1
Greece,167,1
Greece,117,1
Greece,46,1
Greece,24,1
Greece,14,1
Greece,26,1
Greece,15,1
Greece,28,1
Greece,7,1
Greece,1,0
Greece,0,0
Greece,141,1
Greece,52,1
Greece,152,1
Greece,55,1
Greece,25,1
Greece,34,1
Greece,19,1
Greece,37,1
Greece,13,1
Greece,4,0
Greece,1,0
Greece,0,0
Greece,71,1
Greece,143,1
Greece,165,1
Greece,42,1
Greece,28,1
Greece,20,1
Greece,34,1
Greece,42,1
Greece,12,1
Greece,7,1
Greece,1,0
Greece,0,0
Greece,70,1
Greece,139,1
Greece,147,1
Greece,46,1
Greece,20,1
Greece,39,1
Greece,17,1
Greece,36,1
Greece,12,1
Greece,3,0
Greece,0,0
Greece,0,0
Grenada,1,1
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,2,1
Grenada,1,1
Grenada,1,1
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,2,1
Grenada,1,1
Grenada,1,1
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,1,1
Grenada,1,1
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,2,1
Grenada,1,1
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,3,1
Grenada,1,1
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,1,1
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,1,1
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,2,1
Grenada,2,1
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,1,1
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,1,1
Grenada,2,1
Grenada,1,1
Grenada,1,1
Grenada,1,1
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,1,1
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,1,1
Grenada,1,1
Grenada,1,1
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,1,1
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,1,1
Grenada,1,1
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Grenada,0,0
Guatemala,46,1
Guatemala,3,1
Guatemala,65,1
Guatemala,19,1
Guatemala,32,1
Guatemala,17,1
Guatemala,9,1
Guatemala,8,1
Guatemala,2,0
Guatemala,2,0
Guatemala,0,0
Guatemala,0,0
Guatemala,5,1
Guatemala,63,1
Guatemala,49,1
Guatemala,16,1
Guatemala,45,1
Guatemala,2,1
Guatemala,16,1
Guatemala,21,1
Guatemala,13,1
Guatemala,3,1
Guatemala,6,0
Guatemala,2,0
Guatemala,8,1
Guatemala,43,1
Guatemala,38,1
Guatemala,41,1
Guatemala,10,1
Guatemala,14,1
Guatemala,8,1
Guatemala,6,0
Guatemala,1,0
Guatemala,3,0
Guatemala,2,0
Guatemala,0,0
Guatemala,4,1
Guatemala,36,1
Guatemala,18,1
Guatemala,31,1
Guatemala,31,1
Guatemala,12,1
Guatemala,8,1
Guatemala,6,0
Guatemala,4,0
Guatemala,2,0
Guatemala,0,0
Guatemala,0,0
Guatemala,4,1
Guatemala,45,1
Guatemala,37,1
Guatemala,34,1
Guatemala,9,1
Guatemala,8,1
Guatemala,10,1
Guatemala,6,1
Guatemala,1,0
Guatemala,2,0
Guatemala,2,0
Guatemala,0,0
Guatemala,4,1
Guatemala,45,1
Guatemala,36,1
Guatemala,11,1
Guatemala,24,1
Guatemala,15,1
Guatemala,4,1
Guatemala,7,0
Guatemala,6,0
Guatemala,4,0
Guatemala,0,0
Guatemala,0,0
Guatemala,5,1
Guatemala,52,1
Guatemala,43,1
Guatemala,13,1
Guatemala,22,1
Guatemala,14,1
Guatemala,1,1
Guatemala,8,1
Guatemala,12,1
Guatemala,3,0
Guatemala,0,0
Guatemala,0,0
Guatemala,40,1
Guatemala,3,1
Guatemala,41,1
Guatemala,14,1
Guatemala,32,1
Guatemala,4,1
Guatemala,10,1
Guatemala,7,0
Guatemala,5,0
Guatemala,5,0
Guatemala,4,0
Guatemala,0,0
Guatemala,3,1
Guatemala,30,1
Guatemala,32,1
Guatemala,42,1
Guatemala,10,1
Guatemala,11,1
Guatemala,3,0
Guatemala,4,0
Guatemala,5,0
Guatemala,1,0
Guatemala,1,0
Guatemala,0,0
Guatemala,43,1
Guatemala,47,1
Guatemala,56,1
Guatemala,2,1
Guatemala,13,1
Guatemala,18,1
Guatemala,1,1
Guatemala,13,1
Guatemala,9,1
Guatemala,2,0
Guatemala,4,0
Guatemala,3,0
Guatemala,4,1
Guatemala,41,1
Guatemala,35,1
Guatemala,17,1
Guatemala,25,1
Guatemala,17,1
Guatemala,7,0
Guatemala,6,0
Guatemala,2,0
Guatemala,2,0
Guatemala,1,0
Guatemala,0,0
Guatemala,40,1
Guatemala,29,1
Guatemala,48,1
Guatemala,13,1
Guatemala,2,1
Guatemala,22,1
Guatemala,11,1
Guatemala,6,0
Guatemala,2,0
Guatemala,3,0
Guatemala,3,0
Guatemala,0,0
Guatemala,6,1
Guatemala,41,1
Guatemala,36,1
Guatemala,54,1
Guatemala,14,1
Guatemala,2,1
Guatemala,24,1
Guatemala,10,1
Guatemala,2,0
Guatemala,3,0
Guatemala,5,0
Guatemala,4,0
Guatemala,5,1
Guatemala,54,1
Guatemala,55,1
Guatemala,59,1
Guatemala,14,1
Guatemala,18,1
Guatemala,10,1
Guatemala,7,0
Guatemala,2,0
Guatemala,5,0
Guatemala,5,0
Guatemala,0,0
Guatemala,45,1
Guatemala,21,1
Guatemala,3,1
Guatemala,49,1
Guatemala,19,1
Guatemala,20,1
Guatemala,8,1
Guatemala,7,0
Guatemala,2,0
Guatemala,5,0
Guatemala,3,0
Guatemala,0,0
Guatemala,5,1
Guatemala,39,1
Guatemala,35,1
Guatemala,17,1
Guatemala,52,1
Guatemala,30,1
Guatemala,9,1
Guatemala,3,0
Guatemala,6,0
Guatemala,4,0
Guatemala,2,0
Guatemala,0,0
Guatemala,26,1
Guatemala,47,1
Guatemala,50,1
Guatemala,4,1
Guatemala,60,1
Guatemala,4,1
Guatemala,28,1
Guatemala,8,1
Guatemala,14,1
Guatemala,9,0
Guatemala,7,0
Guatemala,1,0
Guatemala,8,1
Guatemala,51,1
Guatemala,51,1
Guatemala,67,1
Guatemala,17,1
Guatemala,24,1
Guatemala,11,1
Guatemala,4,0
Guatemala,7,0
Guatemala,7,0
Guatemala,6,0
Guatemala,0,0
Guatemala,48,1
Guatemala,72,1
Guatemala,18,1
Guatemala,37,1
Guatemala,3,1
Guatemala,28,1
Guatemala,15,1
Guatemala,12,1
Guatemala,3,0
Guatemala,8,0
Guatemala,6,0
Guatemala,0,0
Guatemala,8,1
Guatemala,42,1
Guatemala,43,1
Guatemala,61,1
Guatemala,17,1
Guatemala,40,1
Guatemala,11,1
Guatemala,4,0
Guatemala,6,0
Guatemala,5,0
Guatemala,1,0
Guatemala,0,0
Guatemala,10,1
Guatemala,54,1
Guatemala,55,1
Guatemala,81,1
Guatemala,23,1
Guatemala,30,1
Guatemala,2,1
Guatemala,17,1
Guatemala,14,1
Guatemala,3,0
Guatemala,5,0
Guatemala,4,0
Guatemala,74,1
Guatemala,69,1
Guatemala,7,1
Guatemala,26,1
Guatemala,84,1
Guatemala,34,1
Guatemala,12,1
Guatemala,1,0
Guatemala,7,0
Guatemala,3,0
Guatemala,7,0
Guatemala,3,0
Guatemala,92,1
Guatemala,91,1
Guatemala,132,1
Guatemala,39,1
Guatemala,9,1
Guatemala,57,1
Guatemala,25,1
Guatemala,22,1
Guatemala,16,0
Guatemala,8,0
Guatemala,1,0
Guatemala,0,0
Guatemala,12,1
Guatemala,109,1
Guatemala,38,1
Guatemala,82,1
Guatemala,118,1
Guatemala,69,1
Guatemala,38,1
Guatemala,25,1
Guatemala,3,0
Guatemala,10,0
Guatemala,7,0
Guatemala,0,0
Guatemala,76,1
Guatemala,69,1
Guatemala,91,1
Guatemala,23,1
Guatemala,5,1
Guatemala,43,1
Guatemala,21,1
Guatemala,8,0
Guatemala,3,0
Guatemala,7,0
Guatemala,6,0
Guatemala,0,0
Guatemala,105,1
Guatemala,58,1
Guatemala,55,1
Guatemala,23,1
Guatemala,5,1
Guatemala,59,1
Guatemala,23,1
Guatemala,5,0
Guatemala,1,0
Guatemala,12,0
Guatemala,8,0
Guatemala,5,0
Guatemala,118,1
Guatemala,34,1
Guatemala,77,1
Guatemala,8,1
Guatemala,61,1
Guatemala,63,1
Guatemala,20,1
Guatemala,12,0
Guatemala,5,0
Guatemala,1,0
Guatemala,12,0
Guatemala,9,0
Guatemala,124,1
Guatemala,83,1
Guatemala,79,1
Guatemala,31,1
Guatemala,6,1
Guatemala,73,1
Guatemala,26,1
Guatemala,12,0
Guatemala,10,0
Guatemala,3,0
Guatemala,8,0
Guatemala,0,0
Guatemala,101,1
Guatemala,39,1
Guatemala,87,1
Guatemala,116,1
Guatemala,7,1
Guatemala,85,1
Guatemala,32,1
Guatemala,8,1
Guatemala,18,1
Guatemala,13,0
Guatemala,6,0
Guatemala,0,0
Guatemala,125,1
Guatemala,86,1
Guatemala,87,1
Guatemala,9,1
Guatemala,32,1
Guatemala,83,1
Guatemala,3,1
Guatemala,19,1
Guatemala,20,1
Guatemala,6,0
Guatemala,13,0
Guatemala,11,0
Guyana,15,1
Guyana,12,1
Guyana,12,1
Guyana,3,1
Guyana,10,1
Guyana,1,1
Guyana,2,1
Guyana,1,1
Guyana,0,0
Guyana,0,0
Guyana,0,0
Guyana,0,0
Guyana,20,1
Guyana,8,1
Guyana,17,1
Guyana,20,1
Guyana,1,1
Guyana,15,1
Guyana,3,1
Guyana,5,1
Guyana,2,1
Guyana,2,1
Guyana,1,1
Guyana,0,0
Guyana,23,1
Guyana,7,1
Guyana,1,1
Guyana,18,1
Guyana,13,1
Guyana,12,1
Guyana,3,1
Guyana,4,1
Guyana,4,1
Guyana,2,1
Guyana,2,1
Guyana,0,0
Guyana,3,1
Guyana,22,1
Guyana,20,1
Guyana,25,1
Guyana,20,1
Guyana,4,1
Guyana,2,1
Guyana,4,1
Guyana,3,1
Guyana,2,1
Guyana,0,0
Guyana,0,0
Guyana,10,1
Guyana,20,1
Guyana,16,1
Guyana,1,1
Guyana,1,1
Guyana,12,1
Guyana,8,1
Guyana,4,1
Guyana,3,1
Guyana,1,1
Guyana,1,1
Guyana,1,1
Guyana,19,1
Guyana,16,1
Guyana,18,1
Guyana,4,1
Guyana,5,1
Guyana,4,1
Guyana,3,1
Guyana,1,1
Guyana,2,1
Guyana,0,0
Guyana,0,0
Guyana,0,0
Guyana,19,1
Guyana,21,1
Guyana,1,1
Guyana,14,1
Guyana,4,1
Guyana,9,1
Guyana,3,1
Guyana,6,1
Guyana,6,1
Guyana,3,1
Guyana,0,0
Guyana,0,0
Guyana,2,1
Guyana,32,1
Guyana,20,1
Guyana,7,1
Guyana,16,1
Guyana,10,1
Guyana,7,1
Guyana,4,1
Guyana,1,1
Guyana,0,0
Guyana,0,0
Guyana,0,0
Guyana,18,1
Guyana,1,1
Guyana,5,1
Guyana,14,1
Guyana,13,1
Guyana,3,1
Guyana,4,1
Guyana,1,1
Guyana,1,1
Guyana,0,0
Guyana,0,0
Guyana,0,0
Guyana,14,1
Guyana,1,1
Guyana,10,1
Guyana,9,1
Guyana,3,1
Guyana,2,1
Guyana,1,1
Guyana,0,0
Guyana,0,0
Guyana,0,0
Guyana,0,0
Guyana,0,0
Guyana,6,1
Guyana,13,1
Guyana,8,1
Guyana,4,1
Guyana,2,1
Guyana,1,1
Guyana,1,1
Guyana,0,0
Guyana,0,0
Guyana,0,0
Guyana,0,0
Guyana,0,0
Guyana,41,1
Guyana,38,1
Guyana,32,1
Guyana,2,1
Guyana,7,1
Guyana,20,1
Guyana,1,1
Guyana,9,1
Guyana,3,1
Guyana,7,1
Guyana,2,1
Guyana,1,1
Guyana,21,1
Guyana,63,1
Guyana,46,1
Guyana,2,1
Guyana,22,1
Guyana,15,1
Guyana,11,1
Guyana,13,1
Guyana,3,1
Guyana,1,1
Guyana,0,0
Guyana,0,0
Guyana,59,1
Guyana,15,1
Guyana,34,1
Guyana,31,1
Guyana,13,1
Guyana,1,1
Guyana,9,1
Guyana,2,1
Guyana,6,1
Guyana,4,1
Guyana,2,1
Guyana,0,0
Guyana,63,1
Guyana,42,1
Guyana,17,1
Guyana,27,1
Guyana,2,1
Guyana,20,1
Guyana,1,1
Guyana,12,1
Guyana,7,1
Guyana,3,1
Guyana,2,1
Guyana,2,1
Guyana,4,1
Guyana,42,1
Guyana,48,1
Guyana,15,1
Guyana,25,1
Guyana,17,1
Guyana,11,1
Guyana,14,1
Guyana,1,1
Guyana,3,1
Guyana,4,1
Guyana,2,1
Guyana,41,1
Guyana,19,1
Guyana,43,1
Guyana,2,1
Guyana,21,1
Guyana,16,1
Guyana,10,1
Guyana,12,1
Guyana,2,1
Guyana,2,1
Guyana,1,1
Guyana,0,0
Guyana,46,1
Guyana,18,1
Guyana,3,1
Guyana,50,1
Guyana,29,1
Guyana,20,1
Guyana,11,1
Guyana,12,1
Guyana,3,1
Guyana,5,1
Guyana,4,1
Guyana,0,0
Guyana,73,1
Guyana,3,1
Guyana,28,1
Guyana,27,1
Guyana,11,1
Guyana,2,1
Guyana,15,1
Guyana,9,1
Guyana,4,1
Guyana,9,1
Guyana,3,1
Guyana,1,1
Guyana,3,1
Guyana,53,1
Guyana,18,1
Guyana,30,1
Guyana,20,1
Guyana,7,1
Guyana,13,1
Guyana,1,1
Guyana,13,1
Guyana,6,1
Guyana,4,1
Guyana,0,0
Guyana,51,1
Guyana,26,1
Guyana,15,1
Guyana,2,1
Guyana,14,1
Guyana,14,1
Guyana,15,1
Guyana,1,1
Guyana,7,1
Guyana,4,1
Guyana,6,1
Guyana,1,1
Guyana,5,1
Guyana,80,1
Guyana,30,1
Guyana,27,1
Guyana,12,1
Guyana,21,1
Guyana,11,1
Guyana,4,1
Guyana,8,1
Guyana,5,1
Guyana,2,1
Guyana,0,0
Guyana,64,1
Guyana,34,1
Guyana,19,1
Guyana,31,1
Guyana,2,1
Guyana,14,1
Guyana,1,1
Guyana,10,1
Guyana,7,1
Guyana,3,1
Guyana,4,1
Guyana,3,1
Guyana,71,1
Guyana,21,1
Guyana,3,1
Guyana,27,1
Guyana,30,1
Guyana,11,1
Guyana,18,1
Guyana,14,1
Guyana,5,1
Guyana,4,1
Guyana,2,1
Guyana,0,0
Guyana,35,1
Guyana,65,1
Guyana,23,1
Guyana,34,1
Guyana,29,1
Guyana,2,1
Guyana,13,1
Guyana,4,1
Guyana,3,1
Guyana,1,1
Guyana,1,1
Guyana,0,0
Hungary,333,1
Hungary,1271,1
Hungary,751,1
Hungary,263,1
Hungary,364,1
Hungary,382,1
Hungary,341,1
Hungary,154,1
Hungary,85,1
Hungary,40,1
Hungary,7,0
Hungary,2,0
Hungary,317,1
Hungary,1281,1
Hungary,766,1
Hungary,212,1
Hungary,364,1
Hungary,384,1
Hungary,202,1
Hungary,346,1
Hungary,73,1
Hungary,44,1
Hungary,9,1
Hungary,2,0
Hungary,300,1
Hungary,736,1
Hungary,1189,1
Hungary,198,1
Hungary,326,1
Hungary,354,1
Hungary,320,1
Hungary,157,1
Hungary,63,1
Hungary,43,1
Hungary,7,1
Hungary,1,0
Hungary,292,1
Hungary,765,1
Hungary,1194,1
Hungary,217,1
Hungary,302,1
Hungary,272,1
Hungary,310,1
Hungary,167,1
Hungary,57,1
Hungary,41,1
Hungary,7,1
Hungary,1,0
Hungary,282,1
Hungary,1114,1
Hungary,668,1
Hungary,202,1
Hungary,244,1
Hungary,320,1
Hungary,159,1
Hungary,284,1
Hungary,55,1
Hungary,30,1
Hungary,8,1
Hungary,0,0
Hungary,254,1
Hungary,718,1
Hungary,1146,1
Hungary,224,1
Hungary,253,1
Hungary,332,1
Hungary,281,1
Hungary,147,1
Hungary,49,1
Hungary,29,1
Hungary,2,0
Hungary,1,0
Hungary,296,1
Hungary,657,1
Hungary,1039,1
Hungary,199,1
Hungary,255,1
Hungary,303,1
Hungary,249,1
Hungary,131,1
Hungary,40,1
Hungary,32,1
Hungary,5,0
Hungary,2,0
Hungary,238,1
Hungary,1185,1
Hungary,620,1
Hungary,185,1
Hungary,275,1
Hungary,241,1
Hungary,268,1
Hungary,145,1
Hungary,54,1
Hungary,29,1
Hungary,5,0
Hungary,0,0
Hungary,302,1
Hungary,1138,1
Hungary,662,1
Hungary,184,1
Hungary,285,1
Hungary,267,1
Hungary,150,1
Hungary,246,1
Hungary,51,1
Hungary,29,1
Hungary,11,1
Hungary,1,0
Hungary,272,1
Hungary,1090,1
Hungary,659,1
Hungary,199,1
Hungary,302,1
Hungary,272,1
Hungary,256,1
Hungary,132,1
Hungary,47,1
Hungary,29,1
Hungary,8,1
Hungary,3,0
Hungary,276,1
Hungary,1038,1
Hungary,579,1
Hungary,157,1
Hungary,254,1
Hungary,228,1
Hungary,132,1
Hungary,241,1
Hungary,38,1
Hungary,31,1
Hungary,3,0
Hungary,1,0
Hungary,254,1
Hungary,997,1
Hungary,582,1
Hungary,149,1
Hungary,232,1
Hungary,248,1
Hungary,123,1
Hungary,181,1
Hungary,41,1
Hungary,25,1
Hungary,4,0
Hungary,3,0
Hungary,236,1
Hungary,645,1
Hungary,939,1
Hungary,159,1
Hungary,231,1
Hungary,214,1
Hungary,211,1
Hungary,101,1
Hungary,33,1
Hungary,23,1
Hungary,8,1
Hungary,0,0
Hungary,262,1
Hungary,933,1
Hungary,543,1
Hungary,146,1
Hungary,233,1
Hungary,243,1
Hungary,198,1
Hungary,111,1
Hungary,45,1
Hungary,21,1
Hungary,5,0
Hungary,2,0
Hungary,269,1
Hungary,912,1
Hungary,545,1
Hungary,215,1
Hungary,121,1
Hungary,203,1
Hungary,214,1
Hungary,80,1
Hungary,38,1
Hungary,17,1
Hungary,5,0
Hungary,0,0
Hungary,204,1
Hungary,825,1
Hungary,550,1
Hungary,118,1
Hungary,196,1
Hungary,227,1
Hungary,187,1
Hungary,84,1
Hungary,52,1
Hungary,15,1
Hungary,2,0
Hungary,1,0
Hungary,252,1
Hungary,567,1
Hungary,791,1
Hungary,132,1
Hungary,190,1
Hungary,199,1
Hungary,196,1
Hungary,77,1
Hungary,32,1
Hungary,12,1
Hungary,2,0
Hungary,0,0
Hungary,263,1
Hungary,590,1
Hungary,794,1
Hungary,128,1
Hungary,183,1
Hungary,187,1
Hungary,193,1
Hungary,76,1
Hungary,40,1
Hungary,18,1
Hungary,4,0
Hungary,0,0
Hungary,214,1
Hungary,612,1
Hungary,773,1
Hungary,188,1
Hungary,91,1
Hungary,111,1
Hungary,212,1
Hungary,191,1
Hungary,42,1
Hungary,19,1
Hungary,4,0
Hungary,3,0
Hungary,242,1
Hungary,671,1
Hungary,760,1
Hungary,190,1
Hungary,109,1
Hungary,210,1
Hungary,170,1
Hungary,77,1
Hungary,37,1
Hungary,20,1
Hungary,2,0
Hungary,1,0
Hungary,200,1
Hungary,632,1
Hungary,751,1
Hungary,122,1
Hungary,173,1
Hungary,229,1
Hungary,87,1
Hungary,182,1
Hungary,22,1
Hungary,16,1
Hungary,3,0
Hungary,3,0
Hungary,233,1
Hungary,655,1
Hungary,683,1
Hungary,124,1
Hungary,148,1
Hungary,219,1
Hungary,82,1
Hungary,160,1
Hungary,28,1
Hungary,15,1
Hungary,2,0
Hungary,0,0
Hungary,201,1
Hungary,606,1
Hungary,613,1
Hungary,106,1
Hungary,107,1
Hungary,200,1
Hungary,155,1
Hungary,60,1
Hungary,31,1
Hungary,12,1
Hungary,1,0
Hungary,0,0
Hungary,179,1
Hungary,600,1
Hungary,495,1
Hungary,130,1
Hungary,81,1
Hungary,183,1
Hungary,72,1
Hungary,152,1
Hungary,23,1
Hungary,8,1
